Line_name,Program_name,Group,Pedigree,Note,Family
2MS16_4175-070,2MS16_4175-070,Experimental,2MS14_3323-011/2MS14_3341-006,HD_FHB_pos_correlation,175
2MS16_4175-071,2MS16_4175-071,Experimental,2MS14_3323-011/2MS14_3341-006,HD_FHB_pos_correlation,175
2MS16_4175-072,2MS16_4175-072,Experimental,2MS14_3323-011/2MS14_3341-006,HD_FHB_pos_correlation,175
2MS16_4175-073,2MS16_4175-073,Experimental,2MS14_3323-011/2MS14_3341-006,HD_FHB_pos_correlation,175
2MS16_4175-074,2MS16_4175-074,Experimental,2MS14_3323-011/2MS14_3341-006,HD_FHB_pos_correlation,175
2MS16_4175-075,2MS16_4175-075,Experimental,2MS14_3323-011/2MS14_3341-006,HD_FHB_pos_correlation,175
2MS16_4175-076,2MS16_4175-076,Experimental,2MS14_3323-011/2MS14_3341-006,HD_FHB_pos_correlation,175
2MS16_4175-077,2MS16_4175-077,Experimental,2MS14_3323-011/2MS14_3341-006,HD_FHB_pos_correlation,175
2MS16_4175-078,2MS16_4175-078,Experimental,2MS14_3323-011/2MS14_3341-006,HD_FHB_pos_correlation,175
2MS16_4175-079,2MS16_4175-079,Experimental,2MS14_3323-011/2MS14_3341-006,HD_FHB_pos_correlation,175
2MS16_4175-080,2MS16_4175-080,Experimental,2MS14_3323-011/2MS14_3341-006,HD_FHB_pos_correlation,175
2MS16_4175-081,2MS16_4175-081,Experimental,2MS14_3323-011/2MS14_3341-006,HD_FHB_pos_correlation,175
2MS16_4175-082,2MS16_4175-082,Experimental,2MS14_3323-011/2MS14_3341-006,HD_FHB_pos_correlation,175
2MS16_4175-083,2MS16_4175-083,Experimental,2MS14_3323-011/2MS14_3341-006,HD_FHB_pos_correlation,175
2MS16_4175-084,2MS16_4175-084,Experimental,2MS14_3323-011/2MS14_3341-006,HD_FHB_pos_correlation,175
2MS16_4175-085,2MS16_4175-085,Experimental,2MS14_3323-011/2MS14_3341-006,HD_FHB_pos_correlation,175
2MS16_4175-086,2MS16_4175-086,Experimental,2MS14_3323-011/2MS14_3341-006,HD_FHB_pos_correlation,175
2MS16_4175-087,2MS16_4175-087,Experimental,2MS14_3323-011/2MS14_3341-006,HD_FHB_pos_correlation,175
2MS16_4175-088,2MS16_4175-088,Experimental,2MS14_3323-011/2MS14_3341-006,HD_FHB_pos_correlation,175
2MS16_4175-089,2MS16_4175-089,Experimental,2MS14_3323-011/2MS14_3341-006,HD_FHB_pos_correlation,175
2MS16_4175-090,2MS16_4175-090,Experimental,2MS14_3323-011/2MS14_3341-006,HD_FHB_pos_correlation,175
2MS16_4175-091,2MS16_4175-091,Experimental,2MS14_3323-011/2MS14_3341-006,HD_FHB_pos_correlation,175
2MS16_4175-092,2MS16_4175-092,Experimental,2MS14_3323-011/2MS14_3341-006,HD_FHB_pos_correlation,175
2MS16_4175-093,2MS16_4175-093,Experimental,2MS14_3323-011/2MS14_3341-006,HD_FHB_pos_correlation,175
2MS16_4175-094,2MS16_4175-094,Experimental,2MS14_3323-011/2MS14_3341-006,HD_FHB_pos_correlation,175
2MS16_4175-095,2MS16_4175-095,Experimental,2MS14_3323-011/2MS14_3341-006,HD_FHB_pos_correlation,175
2MS16_4175-096,2MS16_4175-096,Experimental,2MS14_3323-011/2MS14_3341-006,HD_FHB_pos_correlation,175
2MS16_4175-097,2MS16_4175-097,Experimental,2MS14_3323-011/2MS14_3341-006,HD_FHB_pos_correlation,175
2MS16_4175-098,2MS16_4175-098,Experimental,2MS14_3323-011/2MS14_3341-006,HD_FHB_pos_correlation,175
2MS16_4175-099,2MS16_4175-099,Experimental,2MS14_3323-011/2MS14_3341-006,HD_FHB_pos_correlation,175
2MS16_4175-100,2MS16_4175-100,Experimental,2MS14_3323-011/2MS14_3341-006,HD_FHB_pos_correlation,175
2MS16_4140-001,2MS16_4140-001,Experimental,2MS14_3303-007/2MS14_3303-013,Other,140
2MS16_4140-002,2MS16_4140-002,Experimental,2MS14_3303-007/2MS14_3303-013,Other,140
2MS16_4140-003,2MS16_4140-003,Experimental,2MS14_3303-007/2MS14_3303-013,Other,140
2MS16_4140-004,2MS16_4140-004,Experimental,2MS14_3303-007/2MS14_3303-013,Other,140
2MS16_4140-005,2MS16_4140-005,Experimental,2MS14_3303-007/2MS14_3303-013,Other,140
2MS16_4140-006,2MS16_4140-006,Experimental,2MS14_3303-007/2MS14_3303-013,Other,140
2MS16_4140-007,2MS16_4140-007,Experimental,2MS14_3303-007/2MS14_3303-013,Other,140
2MS16_4140-008,2MS16_4140-008,Experimental,2MS14_3303-007/2MS14_3303-013,Other,140
2MS16_4140-009,2MS16_4140-009,Experimental,2MS14_3303-007/2MS14_3303-013,Other,140
2MS16_4140-010,2MS16_4140-010,Experimental,2MS14_3303-007/2MS14_3303-013,Other,140
2MS16_4140-011,2MS16_4140-011,Experimental,2MS14_3303-007/2MS14_3303-013,Other,140
2MS16_4140-012,2MS16_4140-012,Experimental,2MS14_3303-007/2MS14_3303-013,Other,140
2MS16_4140-013,2MS16_4140-013,Experimental,2MS14_3303-007/2MS14_3303-013,Other,140
2MS16_4140-014,2MS16_4140-014,Experimental,2MS14_3303-007/2MS14_3303-013,Other,140
2MS16_4140-015,2MS16_4140-015,Experimental,2MS14_3303-007/2MS14_3303-013,Other,140
2MS16_4140-016,2MS16_4140-016,Experimental,2MS14_3303-007/2MS14_3303-013,Other,140
2MS16_4140-017,2MS16_4140-017,Experimental,2MS14_3303-007/2MS14_3303-013,Other,140
2MS16_4140-018,2MS16_4140-018,Experimental,2MS14_3303-007/2MS14_3303-013,Other,140
2MS16_4140-019,2MS16_4140-019,Experimental,2MS14_3303-007/2MS14_3303-013,Other,140
2MS16_4140-020,2MS16_4140-020,Experimental,2MS14_3303-007/2MS14_3303-013,Other,140
2MS16_4140-021,2MS16_4140-021,Experimental,2MS14_3303-007/2MS14_3303-013,Other,140
2MS16_4140-022,2MS16_4140-022,Experimental,2MS14_3303-007/2MS14_3303-013,Other,140
2MS16_4140-023,2MS16_4140-023,Experimental,2MS14_3303-007/2MS14_3303-013,Other,140
2MS16_4140-024,2MS16_4140-024,Experimental,2MS14_3303-007/2MS14_3303-013,Other,140
2MS16_4140-025,2MS16_4140-025,Experimental,2MS14_3303-007/2MS14_3303-013,Other,140
2MS16_4140-026,2MS16_4140-026,Experimental,2MS14_3303-007/2MS14_3303-013,Other,140
2MS16_4140-027,2MS16_4140-027,Experimental,2MS14_3303-007/2MS14_3303-013,Other,140
2MS16_4140-028,2MS16_4140-028,Experimental,2MS14_3303-007/2MS14_3303-013,Other,140
2MS16_4140-029,2MS16_4140-029,Experimental,2MS14_3303-007/2MS14_3303-013,Other,140
2MS16_4140-030,2MS16_4140-030,Experimental,2MS14_3303-007/2MS14_3303-013,Other,140
2MS16_4140-031,2MS16_4140-031,Experimental,2MS14_3303-007/2MS14_3303-013,Other,140
2MS16_4140-032,2MS16_4140-032,Experimental,2MS14_3303-007/2MS14_3303-013,Other,140
2MS16_4140-033,2MS16_4140-033,Experimental,2MS14_3303-007/2MS14_3303-013,Other,140
2MS16_4140-034,2MS16_4140-034,Experimental,2MS14_3303-007/2MS14_3303-013,Other,140
2MS16_4140-035,2MS16_4140-035,Experimental,2MS14_3303-007/2MS14_3303-013,Other,140
2MS16_4140-036,2MS16_4140-036,Experimental,2MS14_3303-007/2MS14_3303-013,Other,140
2MS16_4140-037,2MS16_4140-037,Experimental,2MS14_3303-007/2MS14_3303-013,Other,140
2MS16_4140-038,2MS16_4140-038,Experimental,2MS14_3303-007/2MS14_3303-013,Other,140
2MS16_4140-039,2MS16_4140-039,Experimental,2MS14_3303-007/2MS14_3303-013,Other,140
2MS16_4140-040,2MS16_4140-040,Experimental,2MS14_3303-007/2MS14_3303-013,Other,140
2MS16_4140-041,2MS16_4140-041,Experimental,2MS14_3303-007/2MS14_3303-013,Other,140
2MS16_4140-042,2MS16_4140-042,Experimental,2MS14_3303-007/2MS14_3303-013,Other,140
2MS16_4140-043,2MS16_4140-043,Experimental,2MS14_3303-007/2MS14_3303-013,Other,140
2MS16_4140-044,2MS16_4140-044,Experimental,2MS14_3303-007/2MS14_3303-013,Other,140
2MS16_4140-045,2MS16_4140-045,Experimental,2MS14_3303-007/2MS14_3303-013,Other,140
2MS16_4140-046,2MS16_4140-046,Experimental,2MS14_3303-007/2MS14_3303-013,Other,140
2MS16_4140-047,2MS16_4140-047,Experimental,2MS14_3303-007/2MS14_3303-013,Other,140
2MS16_4140-048,2MS16_4140-048,Experimental,2MS14_3303-007/2MS14_3303-013,Other,140
2MS16_4140-049,2MS16_4140-049,Experimental,2MS14_3303-007/2MS14_3303-013,Other,140
2MS16_4140-050,2MS16_4140-050,Experimental,2MS14_3303-007/2MS14_3303-013,Other,140
2MS16_4140-051,2MS16_4140-051,Experimental,2MS14_3303-007/2MS14_3303-013,Other,140
2MS16_4140-052,2MS16_4140-052,Experimental,2MS14_3303-007/2MS14_3303-013,Other,140
2MS16_4140-053,2MS16_4140-053,Experimental,2MS14_3303-007/2MS14_3303-013,Other,140
2MS16_4140-054,2MS16_4140-054,Experimental,2MS14_3303-007/2MS14_3303-013,Other,140
2MS16_4140-055,2MS16_4140-055,Experimental,2MS14_3303-007/2MS14_3303-013,Other,140
2MS16_4140-056,2MS16_4140-056,Experimental,2MS14_3303-007/2MS14_3303-013,Other,140
2MS16_4140-057,2MS16_4140-057,Experimental,2MS14_3303-007/2MS14_3303-013,Other,140
2MS16_4140-058,2MS16_4140-058,Experimental,2MS14_3303-007/2MS14_3303-013,Other,140
2MS16_4152-001,2MS16_4152-001,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-002,2MS16_4152-002,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-003,2MS16_4152-003,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-004,2MS16_4152-004,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-005,2MS16_4152-005,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-006,2MS16_4152-006,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-007,2MS16_4152-007,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-008,2MS16_4152-008,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-009,2MS16_4152-009,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-010,2MS16_4152-010,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-011,2MS16_4152-011,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-012,2MS16_4152-012,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-013,2MS16_4152-013,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-014,2MS16_4152-014,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-015,2MS16_4152-015,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-016,2MS16_4152-016,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-017,2MS16_4152-017,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-018,2MS16_4152-018,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-019,2MS16_4152-019,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-020,2MS16_4152-020,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-021,2MS16_4152-021,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-022,2MS16_4152-022,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-023,2MS16_4152-023,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-024,2MS16_4152-024,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-025,2MS16_4152-025,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-026,2MS16_4152-026,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-027,2MS16_4152-027,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-028,2MS16_4152-028,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-029,2MS16_4152-029,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-030,2MS16_4152-030,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-031,2MS16_4152-031,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-032,2MS16_4152-032,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-033,2MS16_4152-033,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-034,2MS16_4152-034,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-035,2MS16_4152-035,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-036,2MS16_4152-036,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-037,2MS16_4152-037,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-038,2MS16_4152-038,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-039,2MS16_4152-039,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-040,2MS16_4152-040,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-041,2MS16_4152-041,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-042,2MS16_4152-042,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-043,2MS16_4152-043,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-044,2MS16_4152-044,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-045,2MS16_4152-045,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-046,2MS16_4152-046,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-047,2MS16_4152-047,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-048,2MS16_4152-048,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-049,2MS16_4152-049,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-050,2MS16_4152-050,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-051,2MS16_4152-051,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-052,2MS16_4152-052,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-053,2MS16_4152-053,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-054,2MS16_4152-054,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-055,2MS16_4152-055,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-056,2MS16_4152-056,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-057,2MS16_4152-057,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-058,2MS16_4152-058,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-059,2MS16_4152-059,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-060,2MS16_4152-060,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-061,2MS16_4152-061,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-062,2MS16_4152-062,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4152-063,2MS16_4152-063,Experimental,2MS14_3305-027/2MS14_3345-022,Other,152
2MS16_4154-001,2MS16_4154-001,Experimental,2MS14_3306-002/2MS14_3346-002,Other,154
2MS16_4154-002,2MS16_4154-002,Experimental,2MS14_3306-002/2MS14_3346-002,Other,154
2MS16_4154-003,2MS16_4154-003,Experimental,2MS14_3306-002/2MS14_3346-002,Other,154
2MS16_4154-004,2MS16_4154-004,Experimental,2MS14_3306-002/2MS14_3346-002,Other,154
2MS16_4154-005,2MS16_4154-005,Experimental,2MS14_3306-002/2MS14_3346-002,Other,154
2MS16_4154-006,2MS16_4154-006,Experimental,2MS14_3306-002/2MS14_3346-002,Other,154
2MS16_4154-007,2MS16_4154-007,Experimental,2MS14_3306-002/2MS14_3346-002,Other,154
2MS16_4154-008,2MS16_4154-008,Experimental,2MS14_3306-002/2MS14_3346-002,Other,154
2MS16_4154-009,2MS16_4154-009,Experimental,2MS14_3306-002/2MS14_3346-002,Other,154
2MS16_4154-010,2MS16_4154-010,Experimental,2MS14_3306-002/2MS14_3346-002,Other,154
2MS16_4154-011,2MS16_4154-011,Experimental,2MS14_3306-002/2MS14_3346-002,Other,154
2MS16_4154-012,2MS16_4154-012,Experimental,2MS14_3306-002/2MS14_3346-002,Other,154
2MS16_4154-013,2MS16_4154-013,Experimental,2MS14_3306-002/2MS14_3346-002,Other,154
2MS16_4154-014,2MS16_4154-014,Experimental,2MS14_3306-002/2MS14_3346-002,Other,154
2MS16_4154-015,2MS16_4154-015,Experimental,2MS14_3306-002/2MS14_3346-002,Other,154
2MS16_4154-016,2MS16_4154-016,Experimental,2MS14_3306-002/2MS14_3346-002,Other,154
2MS16_4154-017,2MS16_4154-017,Experimental,2MS14_3306-002/2MS14_3346-002,Other,154
2MS16_4154-018,2MS16_4154-018,Experimental,2MS14_3306-002/2MS14_3346-002,Other,154
2MS16_4154-019,2MS16_4154-019,Experimental,2MS14_3306-002/2MS14_3346-002,Other,154
2MS16_4154-020,2MS16_4154-020,Experimental,2MS14_3306-002/2MS14_3346-002,Other,154
2MS16_4154-021,2MS16_4154-021,Experimental,2MS14_3306-002/2MS14_3346-002,Other,154
2MS16_4154-022,2MS16_4154-022,Experimental,2MS14_3306-002/2MS14_3346-002,Other,154
2MS16_4154-023,2MS16_4154-023,Experimental,2MS14_3306-002/2MS14_3346-002,Other,154
2MS16_4154-024,2MS16_4154-024,Experimental,2MS14_3306-002/2MS14_3346-002,Other,154
2MS16_4154-025,2MS16_4154-025,Experimental,2MS14_3306-002/2MS14_3346-002,Other,154
2MS16_4154-026,2MS16_4154-026,Experimental,2MS14_3306-002/2MS14_3346-002,Other,154
2MS16_4154-027,2MS16_4154-027,Experimental,2MS14_3306-002/2MS14_3346-002,Other,154
2MS16_4154-028,2MS16_4154-028,Experimental,2MS14_3306-002/2MS14_3346-002,Other,154
2MS16_4154-029,2MS16_4154-029,Experimental,2MS14_3306-002/2MS14_3346-002,Other,154
2MS16_4154-030,2MS16_4154-030,Experimental,2MS14_3306-002/2MS14_3346-002,Other,154
2MS16_4154-031,2MS16_4154-031,Experimental,2MS14_3306-002/2MS14_3346-002,Other,154
2MS16_4154-032,2MS16_4154-032,Experimental,2MS14_3306-002/2MS14_3346-002,Other,154
2MS16_4154-033,2MS16_4154-033,Experimental,2MS14_3306-002/2MS14_3346-002,Other,154
2MS16_4154-034,2MS16_4154-034,Experimental,2MS14_3306-002/2MS14_3346-002,Other,154
2MS16_4154-035,2MS16_4154-035,Experimental,2MS14_3306-002/2MS14_3346-002,Other,154
2MS16_4154-036,2MS16_4154-036,Experimental,2MS14_3306-002/2MS14_3346-002,Other,154
2MS16_4154-037,2MS16_4154-037,Experimental,2MS14_3306-002/2MS14_3346-002,Other,154
2MS16_4154-038,2MS16_4154-038,Experimental,2MS14_3306-002/2MS14_3346-002,Other,154
2MS16_4154-039,2MS16_4154-039,Experimental,2MS14_3306-002/2MS14_3346-002,Other,154
2MS16_4154-040,2MS16_4154-040,Experimental,2MS14_3306-002/2MS14_3346-002,Other,154
2MS16_4154-041,2MS16_4154-041,Experimental,2MS14_3306-002/2MS14_3346-002,Other,154
2MS16_4154-042,2MS16_4154-042,Experimental,2MS14_3306-002/2MS14_3346-002,Other,154
2MS16_4154-043,2MS16_4154-043,Experimental,2MS14_3306-002/2MS14_3346-002,Other,154
2MS16_4154-044,2MS16_4154-044,Experimental,2MS14_3306-002/2MS14_3346-002,Other,154
2MS16_4158-001,2MS16_4158-001,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-002,2MS16_4158-002,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-003,2MS16_4158-003,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-004,2MS16_4158-004,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-005,2MS16_4158-005,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-006,2MS16_4158-006,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-007,2MS16_4158-007,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-008,2MS16_4158-008,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-009,2MS16_4158-009,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-010,2MS16_4158-010,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-011,2MS16_4158-011,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-012,2MS16_4158-012,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-013,2MS16_4158-013,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-014,2MS16_4158-014,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-015,2MS16_4158-015,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-016,2MS16_4158-016,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-017,2MS16_4158-017,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-018,2MS16_4158-018,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-019,2MS16_4158-019,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-020,2MS16_4158-020,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-021,2MS16_4158-021,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-022,2MS16_4158-022,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-023,2MS16_4158-023,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-024,2MS16_4158-024,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-025,2MS16_4158-025,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-026,2MS16_4158-026,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-027,2MS16_4158-027,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-028,2MS16_4158-028,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-029,2MS16_4158-029,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-030,2MS16_4158-030,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-031,2MS16_4158-031,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-032,2MS16_4158-032,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-033,2MS16_4158-033,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-034,2MS16_4158-034,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-035,2MS16_4158-035,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-036,2MS16_4158-036,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-037,2MS16_4158-037,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-038,2MS16_4158-038,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-039,2MS16_4158-039,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-040,2MS16_4158-040,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-041,2MS16_4158-041,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-042,2MS16_4158-042,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-043,2MS16_4158-043,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-044,2MS16_4158-044,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-045,2MS16_4158-045,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-046,2MS16_4158-046,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-047,2MS16_4158-047,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-048,2MS16_4158-048,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-049,2MS16_4158-049,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-050,2MS16_4158-050,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-051,2MS16_4158-051,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-052,2MS16_4158-052,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-053,2MS16_4158-053,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-054,2MS16_4158-054,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-055,2MS16_4158-055,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-056,2MS16_4158-056,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-057,2MS16_4158-057,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-058,2MS16_4158-058,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-059,2MS16_4158-059,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-060,2MS16_4158-060,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-061,2MS16_4158-061,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-062,2MS16_4158-062,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-063,2MS16_4158-063,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-064,2MS16_4158-064,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-065,2MS16_4158-065,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-066,2MS16_4158-066,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-067,2MS16_4158-067,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-068,2MS16_4158-068,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-069,2MS16_4158-069,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-070,2MS16_4158-070,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4158-071,2MS16_4158-071,Experimental,2MS14_3306-010/2MS14_3345-025,Other,158
2MS16_4179-001,2MS16_4179-001,Experimental,2MS14_3306-022/2MS14_3346-008,Other,179
